job_id,posting_date,application_deadline,days_to_deadline,verified_post,screening_process,application_method,view_count,fraudulent
433,2024-03-13,2024-03-23,10,False,Unclear,Email,235,0
434,2024-03-14,2024-03-21,7,False,None,Unspecified,140,0
435,2024-03-15,2024-03-20,5,False,Unclear,Email,125,0
436,2024-03-16,2024-03-20,4,False,None,Email,255,0
437,2024-03-17,2024-03-21,4,False,Unclear,Email,179,0
438,2024-03-18,2024-03-24,6,False,None,Third-party,85,0
439,2024-03-19,2024-03-26,7,False,Unclear,Email,51,0
440,2024-03-20,2024-03-28,8,True,Unclear,Unspecified,230,0
441,2024-03-21,2024-03-27,6,False,Unclear,Third-party,242,0
442,2024-03-22,2024-03-31,9,False,None,Email,17,0
443,2024-03-23,2024-03-30,7,False,None,Unspecified,295,0
444,2024-03-24,2024-04-01,8,False,Unclear,Third-party,265,0
445,2024-03-25,2024-04-04,10,False,None,Unspecified,16,0
446,2024-03-26,2024-04-03,8,False,Unclear,Third-party,103,0
447,2024-03-27,2024-04-06,10,False,None,Third-party,108,0
448,2024-03-28,2024-04-02,5,False,Unclear,Email,109,0
449,2024-03-29,2024-04-05,7,False,None,Email,191,0
450,2024-03-30,2024-04-08,9,True,None,Third-party,90,0
451,2024-01-01,2024-01-08,7,False,Unclear,Unspecified,256,0
452,2024-01-02,2024-01-09,7,True,Unclear,Third-party,75,0
453,2024-01-03,2024-01-13,10,False,None,Email,295,0
454,2024-01-04,2024-01-12,8,False,Unclear,Unspecified,257,0
455,2024-01-05,2024-01-11,6,False,Unclear,Unspecified,134,0
456,2024-01-06,2024-01-12,6,False,None,Unspecified,141,0
457,2024-01-07,2024-01-17,10,False,None,Unspecified,229,0
458,2024-01-08,2024-01-17,9,False,None,Unspecified,50,0
459,2024-01-09,2024-01-14,5,False,Unclear,Unspecified,150,0
460,2024-01-10,2024-01-19,9,False,Unclear,Third-party,238,0
461,2024-01-11,2024-01-18,7,False,None,Unspecified,56,0
462,2024-01-12,2024-01-21,9,False,Unclear,Unspecified,172,0
463,2024-01-13,2024-01-22,9,False,Unclear,Email,108,0
464,2024-01-14,2024-01-17,3,False,Unclear,Email,202,0
465,2024-01-15,2024-01-21,6,True,None,Email,10,0
466,2024-01-16,2024-01-24,8,True,Unclear,Third-party,106,0
467,2024-01-17,2024-01-22,5,True,Unclear,Third-party,132,0
468,2024-01-18,2024-01-22,4,False,Unclear,Unspecified,48,0
469,2024-01-19,2024-01-24,5,True,Unclear,Unspecified,145,0
470,2024-01-20,2024-01-28,8,False,None,Unspecified,279,0
471,2024-01-21,2024-01-28,7,False,None,Email,41,0
472,2024-01-22,2024-01-27,5,False,None,Third-party,137,0
473,2024-01-23,2024-02-02,10,True,Unclear,Unspecified,73,0
474,2024-01-24,2024-02-01,8,False,None,Email,12,0
475,2024-01-25,2024-02-02,8,False,Unclear,Email,149,0
476,2024-01-26,2024-02-04,9,False,Unclear,Email,85,0
477,2024-01-27,2024-02-06,10,False,None,Third-party,52,0
478,2024-01-28,2024-02-03,6,False,Unclear,Third-party,211,0
479,2024-01-29,2024-02-07,9,False,None,Unspecified,258,0
480,2024-01-30,2024-02-05,6,False,None,Third-party,280,0
481,2024-01-31,2024-02-04,4,False,Unclear,Third-party,173,0
482,2024-02-01,2024-02-07,6,True,Unclear,Unspecified,172,0
483,2024-02-02,2024-02-09,7,False,None,Unspecified,69,0
484,2024-02-03,2024-02-12,9,False,Unclear,Unspecified,193,0
485,2024-02-04,2024-02-11,7,False,Unclear,Third-party,93,0
486,2024-02-05,2024-02-15,10,True,None,Unspecified,8,0
487,2024-02-06,2024-02-10,4,False,Unclear,Third-party,209,0
488,2024-02-07,2024-02-16,9,False,Unclear,Email,131,0
489,2024-02-08,2024-02-12,4,False,Unclear,Unspecified,300,0
490,2024-02-09,2024-02-15,6,False,None,Unspecified,233,0
491,2024-02-10,2024-02-15,5,False,Unclear,Third-party,206,0
492,2024-02-11,2024-02-19,8,True,Unclear,Unspecified,5,0
493,2024-02-12,2024-02-18,6,False,None,Unspecified,18,0
494,2024-02-13,2024-03-21,37,True,Interview,Email,3925,1
495,2024-02-14,2024-02-21,7,True,None,Third-party,283,0
496,2024-02-15,2024-02-25,10,False,None,Email,263,0
497,2024-02-16,2024-02-23,7,False,Unclear,Third-party,291,0
498,2024-02-17,2024-02-23,6,True,Unclear,Third-party,108,0
499,2024-02-18,2024-02-27,9,False,Unclear,Unspecified,42,0
500,2024-02-19,2024-02-29,10,False,None,Unspecified,6,0
501,2024-02-20,2024-02-24,4,True,Unclear,Email,100,0
502,2024-02-21,2024-02-26,5,False,Unclear,Unspecified,147,0
503,2024-02-22,2024-02-28,6,False,None,Unspecified,178,0
504,2024-02-23,2024-02-27,4,True,Unclear,Third-party,285,0
505,2024-02-24,2024-03-04,9,True,None,Email,46,0
506,2024-02-25,2024-03-06,10,False,Unclear,Email,108,0
507,2024-02-26,2024-03-06,9,False,None,Unspecified,291,0
508,2024-02-27,2024-03-06,8,False,Unclear,Third-party,52,0
509,2024-02-28,2024-03-03,4,True,None,Unspecified,39,0
510,2024-02-29,2024-03-09,9,False,Unclear,Email,31,0
511,2024-03-01,2024-03-09,8,False,None,Email,298,0
512,2024-03-02,2024-03-07,5,True,Unclear,Unspecified,76,0
513,2024-03-03,2024-03-08,5,False,Unclear,Third-party,91,0
514,2024-03-04,2024-03-07,3,False,Unclear,Unspecified,54,0
515,2024-03-05,2024-03-14,9,False,None,Third-party,187,0
516,2024-03-06,2024-03-10,4,False,Unclear,Email,49,0
517,2024-03-07,2024-03-15,8,False,None,Third-party,54,0
518,2024-03-08,2024-03-18,10,False,None,Unspecified,115,0
519,2024-03-09,2024-03-19,10,True,None,Third-party,257,0
520,2024-03-10,2024-03-17,7,True,None,Email,165,0
521,2024-03-11,2024-03-14,3,True,None,Third-party,192,0
522,2024-03-12,2024-03-15,3,False,None,Email,43,0
523,2024-03-13,2024-03-19,6,True,Unclear,Email,198,0
524,2024-03-14,2024-03-19,5,False,None,Email,24,0
525,2024-03-15,2024-03-24,9,False,None,Email,300,0
526,2024-03-16,2024-03-22,6,False,Unclear,Unspecified,79,0
527,2024-03-17,2024-03-23,6,False,None,Unspecified,225,0
528,2024-03-18,2024-03-28,10,True,Unclear,Email,186,0
529,2024-03-19,2024-03-26,7,False,Unclear,Email,237,0
530,2024-03-20,2024-03-25,5,False,Unclear,Unspecified,233,0
531,2024-03-21,2024-03-30,9,True,None,Unspecified,211,0
532,2024-03-22,2024-04-01,10,False,Unclear,Unspecified,277,0
533,2024-03-23,2024-03-29,6,True,Unclear,Unspecified,87,0
534,2024-03-24,2024-04-03,10,False,Unclear,Third-party,276,0
535,2024-03-25,2024-04-01,7,False,Unclear,Third-party,45,0
536,2024-03-26,2024-04-05,10,False,Unclear,Third-party,133,0
537,2024-03-27,2024-04-02,6,False,Unclear,Third-party,223,0
538,2024-03-28,2024-05-05,38,True,Interview,Company Website,574,1
539,2024-03-29,2024-04-01,3,True,None,Unspecified,26,0
540,2024-03-30,2024-04-04,5,False,Unclear,Unspecified,239,0
541,2024-01-01,2024-01-05,4,True,None,Unspecified,84,0
542,2024-01-02,2024-01-08,6,False,Unclear,Unspecified,65,0
543,2024-01-03,2024-01-13,10,False,None,Third-party,176,0
544,2024-01-04,2024-01-07,3,False,None,Email,92,0
545,2024-01-05,2024-01-13,8,False,Unclear,Third-party,266,0
546,2024-01-06,2024-01-12,6,False,Unclear,Email,29,0
547,2024-01-07,2024-01-16,9,False,None,Unspecified,89,0
548,2024-01-08,2024-01-15,7,True,None,Email,11,0
549,2024-01-09,2024-01-16,7,False,Unclear,Unspecified,28,0
550,2024-01-10,2024-01-14,4,False,None,Email,165,0
551,2024-01-11,2024-01-19,8,True,Unclear,Unspecified,22,0
552,2024-01-12,2024-01-20,8,True,None,Unspecified,162,0
553,2024-01-13,2024-01-19,6,False,Unclear,Unspecified,296,0
554,2024-01-14,2024-01-21,7,False,Unclear,Third-party,20,0
555,2024-01-15,2024-01-24,9,True,Unclear,Third-party,276,0
556,2024-01-16,2024-01-20,4,False,Unclear,Third-party,62,0
557,2024-01-17,2024-01-20,3,True,Unclear,Unspecified,258,0
558,2024-01-18,2024-01-26,8,False,Unclear,Email,72,0
559,2024-01-19,2024-01-24,5,False,Unclear,Email,37,0
560,2024-01-20,2024-01-23,3,False,Unclear,Email,245,0
561,2024-01-21,2024-01-26,5,False,Unclear,Third-party,82,0
562,2024-01-22,2024-01-28,6,True,Unclear,Third-party,228,0
563,2024-01-23,2024-02-02,10,False,None,Email,140,0
564,2024-01-24,2024-02-03,10,False,None,Unspecified,62,0
565,2024-01-25,2024-02-02,8,False,Unclear,Third-party,135,0
566,2024-01-26,2024-01-30,4,False,Unclear,Unspecified,122,0
567,2024-01-27,2024-02-06,10,False,None,Unspecified,72,0
568,2024-01-28,2024-01-31,3,True,Unclear,Unspecified,239,0
569,2024-01-29,2024-02-03,5,False,None,Third-party,293,0
570,2024-01-30,2024-02-06,7,True,Unclear,Email,286,0
571,2024-01-31,2024-02-07,7,False,None,Email,150,0
572,2024-02-01,2024-02-07,6,False,None,Unspecified,120,0
573,2024-02-02,2024-02-09,7,False,None,Third-party,213,0
574,2024-02-03,2024-03-01,27,True,Technical Test,Email,3289,1
575,2024-02-04,2024-02-12,8,False,Unclear,Third-party,179,0
576,2024-02-05,2024-02-15,10,True,Unclear,Email,179,0
577,2024-02-06,2024-02-11,5,True,Unclear,Unspecified,282,0
578,2024-02-07,2024-02-17,10,False,None,Third-party,183,0
579,2024-02-08,2024-02-13,5,False,Unclear,Unspecified,155,0
580,2024-02-09,2024-02-13,4,False,None,Unspecified,242,0
581,2024-02-10,2024-02-14,4,False,Unclear,Third-party,135,0
582,2024-02-11,2024-02-19,8,False,None,Unspecified,283,0
583,2024-02-12,2024-02-16,4,False,None,Email,8,0
584,2024-02-13,2024-02-19,6,False,Unclear,Email,211,0
585,2024-02-14,2024-03-15,30,True,None,LinkedIn,748,1
586,2024-02-15,2024-02-25,10,False,Unclear,Unspecified,57,0
587,2024-02-16,2024-02-19,3,False,None,Email,223,0
588,2024-02-17,2024-02-27,10,False,None,Email,128,0
589,2024-02-18,2024-02-23,5,False,Unclear,Unspecified,227,0
590,2024-02-19,2024-02-23,4,True,None,Third-party,152,0
591,2024-02-20,2024-02-26,6,False,Unclear,Third-party,228,0
592,2024-02-21,2024-02-28,7,False,Unclear,Email,257,0
593,2024-02-22,2024-02-29,7,False,None,Third-party,165,0
594,2024-02-23,2024-02-29,6,False,Unclear,Email,183,0
595,2024-02-24,2024-02-27,3,False,None,Third-party,260,0
596,2024-02-25,2024-03-02,6,False,Unclear,Email,134,0
597,2024-02-26,2024-03-01,4,True,None,Email,197,0
598,2024-02-27,2024-03-01,3,False,None,Email,74,0
599,2024-02-28,2024-03-08,9,True,Unclear,Third-party,201,0
600,2024-02-29,2024-03-04,4,False,Unclear,Email,89,0
601,2024-03-01,2024-03-07,6,False,None,Email,266,0
602,2024-03-02,2024-03-08,6,False,Unclear,Email,65,0
603,2024-03-03,2024-03-08,5,False,None,Email,94,0
604,2024-03-04,2024-04-08,35,True,Form,Email,1397,1
605,2024-03-05,2024-03-10,5,False,Unclear,Email,175,0
606,2024-03-06,2024-03-09,3,False,Unclear,Email,244,0
607,2024-03-07,2024-04-01,25,True,Technical Test,Company Website,4286,1
608,2024-03-08,2024-03-14,6,True,Unclear,Unspecified,68,0
609,2024-03-09,2024-03-12,3,True,Unclear,Email,241,0
610,2024-03-10,2024-03-19,9,False,None,Email,70,0
611,2024-03-11,2024-03-15,4,True,Unclear,Email,196,0
612,2024-03-12,2024-03-15,3,False,None,Third-party,288,0
613,2024-03-13,2024-03-21,8,False,Unclear,Third-party,167,0
614,2024-03-14,2024-03-23,9,False,Unclear,Third-party,203,0
615,2024-03-15,2024-03-23,8,False,None,Email,139,0
616,2024-03-16,2024-03-22,6,False,None,Third-party,252,0
617,2024-03-17,2024-03-22,5,True,None,Third-party,281,0
618,2024-03-18,2024-03-27,9,False,Unclear,Email,96,0
619,2024-03-19,2024-03-25,6,False,None,Third-party,84,0
620,2024-03-20,2024-03-24,4,False,Unclear,Third-party,298,0
621,2024-03-21,2024-03-26,5,False,None,Unspecified,138,0
622,2024-03-22,2024-03-26,4,False,None,Email,245,0
623,2024-03-23,2024-03-29,6,False,Unclear,Unspecified,92,0
624,2024-03-24,2024-03-31,7,False,None,Third-party,283,0
625,2024-03-25,2024-04-01,7,True,Unclear,Third-party,174,0
626,2024-03-26,2024-03-31,5,True,None,Unspecified,20,0
627,2024-03-27,2024-03-31,4,False,Unclear,Third-party,265,0
628,2024-03-28,2024-04-01,4,True,None,Unspecified,26,0
629,2024-03-29,2024-04-27,29,True,Interview,Email,3641,1
630,2024-03-30,2024-04-05,6,False,None,Third-party,65,0
631,2024-01-01,2024-01-06,5,False,Unclear,Email,44,0
632,2024-01-02,2024-01-06,4,False,Unclear,Email,175,0
633,2024-01-03,2024-01-08,5,False,Unclear,Unspecified,35,0
634,2024-01-04,2024-01-09,5,False,None,Email,114,0
635,2024-01-05,2024-01-12,7,False,None,Unspecified,45,0
636,2024-01-06,2024-01-09,3,False,None,Unspecified,147,0
637,2024-01-07,2024-01-15,8,False,None,Third-party,213,0
638,2024-01-08,2024-01-16,8,False,Unclear,Email,162,0
639,2024-01-09,2024-01-18,9,False,None,Email,46,0
640,2024-01-10,2024-01-19,9,True,None,Third-party,249,0
641,2024-01-11,2024-01-14,3,False,Unclear,Third-party,219,0
642,2024-01-12,2024-01-17,5,False,None,Email,247,0
643,2024-01-13,2024-01-23,10,False,Unclear,Email,204,0
644,2024-01-14,2024-01-18,4,False,None,Third-party,48,0
645,2024-01-15,2024-01-19,4,True,None,Email,270,0
646,2024-01-16,2024-01-24,8,True,None,Email,63,0
647,2024-01-17,2024-01-25,8,False,Unclear,Unspecified,252,0
648,2024-01-18,2024-01-28,10,False,Unclear,Unspecified,292,0
649,2024-01-19,2024-01-26,7,False,Unclear,Email,77,0
650,2024-01-20,2024-01-26,6,True,None,Unspecified,123,0
651,2024-01-21,2024-01-27,6,False,Unclear,Unspecified,86,0
652,2024-01-22,2024-01-31,9,True,Unclear,Third-party,110,0
653,2024-01-23,2024-02-02,10,False,None,Third-party,185,0
654,2024-01-24,2024-01-28,4,False,None,Unspecified,289,0
655,2024-01-25,2024-02-04,10,False,None,Third-party,219,0
656,2024-01-26,2024-02-02,7,False,None,Third-party,207,0
657,2024-01-27,2024-01-31,4,False,Unclear,Unspecified,187,0
658,2024-01-28,2024-01-31,3,True,Unclear,Unspecified,163,0
659,2024-01-29,2024-02-08,10,False,Unclear,Unspecified,32,0
660,2024-01-30,2024-02-03,4,False,Unclear,Unspecified,144,0
661,2024-01-31,2024-02-07,7,False,None,Email,19,0
662,2024-02-01,2024-03-10,38,True,None,Company Website,2746,1
663,2024-02-02,2024-02-05,3,True,Unclear,Unspecified,225,0
664,2024-02-03,2024-02-06,3,False,Unclear,Third-party,7,0
665,2024-02-04,2024-02-14,10,False,Unclear,Email,125,0
666,2024-02-05,2024-02-12,7,False,Unclear,Unspecified,255,0
667,2024-02-06,2024-02-14,8,True,Unclear,Third-party,276,0
668,2024-02-07,2024-02-17,10,True,None,Third-party,42,0
669,2024-02-08,2024-02-15,7,False,None,Unspecified,208,0
670,2024-02-09,2024-02-15,6,True,None,Unspecified,64,0
671,2024-02-10,2024-02-16,6,False,Unclear,Unspecified,51,0
672,2024-02-11,2024-02-21,10,True,Unclear,Unspecified,236,0
673,2024-02-12,2024-02-17,5,False,None,Third-party,60,0
674,2024-02-13,2024-02-23,10,False,Unclear,Email,8,0
675,2024-02-14,2024-02-18,4,False,Unclear,Email,282,0
676,2024-02-15,2024-02-25,10,True,None,Unspecified,24,0
677,2024-02-16,2024-02-25,9,False,None,Third-party,85,0
678,2024-02-17,2024-02-21,4,False,None,Email,275,0
679,2024-02-18,2024-02-26,8,False,None,Third-party,80,0
680,2024-02-19,2024-02-29,10,True,None,Third-party,91,0
681,2024-02-20,2024-02-25,5,False,None,Third-party,223,0
682,2024-02-21,2024-02-27,6,False,Unclear,Third-party,222,0
683,2024-02-22,2024-03-03,10,False,None,Third-party,22,0
684,2024-02-23,2024-03-04,10,True,Unclear,Third-party,299,0
685,2024-02-24,2024-03-04,9,False,None,Email,193,0
686,2024-02-25,2024-02-29,4,False,None,Email,143,0
687,2024-02-26,2024-03-01,4,True,Unclear,Email,123,0
688,2024-02-27,2024-03-06,8,False,Unclear,Third-party,196,0
689,2024-02-28,2024-03-04,5,True,Unclear,Email,170,0
690,2024-02-29,2024-03-09,9,False,None,Email,201,0
691,2024-03-01,2024-03-09,8,False,Unclear,Email,288,0
692,2024-03-02,2024-03-06,4,True,None,Third-party,143,0
693,2024-03-03,2024-03-13,10,False,None,Unspecified,273,0
694,2024-03-04,2024-03-14,10,False,None,Third-party,77,0
695,2024-03-05,2024-03-13,8,True,Unclear,Unspecified,136,0
696,2024-03-06,2024-03-09,3,False,None,Unspecified,114,0
697,2024-03-07,2024-03-12,5,False,Unclear,Third-party,17,0
698,2024-03-08,2024-03-13,5,False,None,Email,53,0
699,2024-03-09,2024-03-15,6,True,Unclear,Email,274,0
700,2024-03-10,2024-03-19,9,False,Unclear,Email,65,0
701,2024-03-11,2024-03-14,3,False,None,Third-party,185,0
702,2024-03-12,2024-03-21,9,True,Unclear,Email,165,0
703,2024-03-13,2024-03-22,9,True,None,Unspecified,277,0
704,2024-03-14,2024-03-22,8,False,Unclear,Unspecified,57,0
705,2024-03-15,2024-03-21,6,False,None,Third-party,296,0
706,2024-03-16,2024-03-24,8,True,Unclear,Unspecified,262,0
707,2024-03-17,2024-03-22,5,False,None,Email,84,0
708,2024-03-18,2024-03-28,10,True,Unclear,Unspecified,132,0
709,2024-03-19,2024-03-27,8,False,None,Unspecified,35,0
710,2024-03-20,2024-03-26,6,False,Unclear,Email,143,0
711,2024-03-21,2024-03-29,8,False,Unclear,Email,89,0
712,2024-03-22,2024-03-25,3,False,Unclear,Unspecified,72,0
713,2024-03-23,2024-04-02,10,True,None,Email,253,0
714,2024-03-24,2024-03-30,6,True,Unclear,Email,246,0
715,2024-03-25,2024-04-02,8,False,None,Third-party,257,0
716,2024-03-26,2024-03-30,4,True,None,Unspecified,179,0
717,2024-03-27,2024-03-31,4,False,None,Email,75,0
718,2024-03-28,2024-04-06,9,True,None,Third-party,236,0
719,2024-03-29,2024-04-08,10,False,Unclear,Email,158,0
720,2024-03-30,2024-04-02,3,False,None,Unspecified,109,0
721,2024-01-01,2024-01-05,4,False,Unclear,Third-party,275,0
722,2024-01-02,2024-01-09,7,False,None,Email,73,0
723,2024-01-03,2024-01-07,4,False,Unclear,Email,195,0
724,2024-01-04,2024-01-14,10,False,None,Email,10,0
725,2024-01-05,2024-01-11,6,True,None,Unspecified,22,0
726,2024-01-06,2024-01-14,8,False,Unclear,Unspecified,131,0
727,2024-01-07,2024-01-10,3,True,None,Unspecified,272,0
728,2024-01-08,2024-01-14,6,False,None,Unspecified,209,0
729,2024-01-09,2024-01-13,4,False,None,Unspecified,151,0
730,2024-01-10,2024-01-18,8,False,Unclear,Third-party,136,0
731,2024-01-11,2024-01-18,7,True,None,Third-party,45,0
732,2024-01-12,2024-01-15,3,True,None,Email,53,0
733,2024-01-13,2024-01-23,10,False,Unclear,Unspecified,131,0
734,2024-01-14,2024-01-22,8,True,None,Email,293,0
735,2024-01-15,2024-01-25,10,False,None,Unspecified,266,0
736,2024-01-16,2024-01-25,9,True,Unclear,Email,148,0
737,2024-01-17,2024-01-26,9,False,None,Email,5,0
738,2024-01-18,2024-01-27,9,False,None,Unspecified,98,0
739,2024-01-19,2024-01-26,7,False,Unclear,Email,185,0
740,2024-01-20,2024-01-23,3,False,None,Email,54,0
741,2024-01-21,2024-02-22,32,True,None,LinkedIn,1923,1
742,2024-01-22,2024-01-31,9,False,None,Email,250,0
743,2024-01-23,2024-01-29,6,False,None,Unspecified,199,0
744,2024-01-24,2024-01-30,6,False,None,Email,211,0
745,2024-01-25,2024-02-03,9,True,None,Unspecified,218,0
746,2024-01-26,2024-01-31,5,False,Unclear,Unspecified,52,0
747,2024-01-27,2024-02-05,9,False,Unclear,Third-party,190,0
748,2024-01-28,2024-02-03,6,False,Unclear,Unspecified,249,0
749,2024-01-29,2024-02-02,4,False,None,Email,225,0
750,2024-01-30,2024-02-06,7,True,None,Unspecified,194,0
751,2024-01-31,2024-02-03,3,False,Unclear,Third-party,22,0
752,2024-02-01,2024-02-08,7,False,Unclear,Third-party,254,0
753,2024-02-02,2024-02-06,4,False,Unclear,Third-party,45,0
754,2024-02-03,2024-02-10,7,True,None,Unspecified,212,0
755,2024-02-04,2024-02-13,9,False,None,Email,244,0
756,2024-02-05,2024-02-11,6,False,None,Email,244,0
757,2024-02-06,2024-02-16,10,False,Unclear,Email,252,0
758,2024-02-07,2024-02-17,10,False,Unclear,Third-party,126,0
759,2024-02-08,2024-02-16,8,True,Unclear,Email,67,0
760,2024-02-09,2024-02-18,9,True,Unclear,Third-party,204,0
761,2024-02-10,2024-02-19,9,False,Unclear,Email,191,0
762,2024-02-11,2024-02-14,3,False,Unclear,Third-party,16,0
763,2024-02-12,2024-02-19,7,False,Unclear,Third-party,292,0
764,2024-02-13,2024-02-23,10,True,None,Unspecified,85,0
765,2024-02-14,2024-02-23,9,True,None,Unspecified,233,0
766,2024-02-15,2024-02-23,8,True,None,Third-party,216,0
767,2024-02-16,2024-02-20,4,False,Unclear,Third-party,157,0
768,2024-02-17,2024-02-26,9,False,None,Email,291,0
769,2024-02-18,2024-02-26,8,True,Unclear,Email,11,0
770,2024-02-19,2024-02-22,3,False,None,Email,231,0
771,2024-02-20,2024-03-01,10,False,None,Unspecified,166,0
772,2024-02-21,2024-02-25,4,False,Unclear,Third-party,46,0
773,2024-02-22,2024-02-26,4,False,Unclear,Unspecified,231,0
774,2024-02-23,2024-03-02,8,False,Unclear,Unspecified,276,0
775,2024-02-24,2024-02-29,5,False,None,Unspecified,280,0
776,2024-02-25,2024-03-05,9,True,None,Email,114,0
777,2024-02-26,2024-03-01,4,False,Unclear,Third-party,33,0
778,2024-02-27,2024-03-03,5,False,None,Email,92,0
779,2024-02-28,2024-03-09,10,False,None,Unspecified,116,0
780,2024-02-29,2024-03-04,4,False,Unclear,Third-party,294,0
781,2024-03-01,2024-03-11,10,False,Unclear,Third-party,72,0
782,2024-03-02,2024-03-06,4,False,None,Third-party,268,0
783,2024-03-03,2024-03-10,7,False,None,Unspecified,74,0
784,2024-03-04,2024-03-13,9,True,None,Unspecified,140,0
785,2024-03-05,2024-03-15,10,False,Unclear,Third-party,11,0
786,2024-03-06,2024-03-09,3,False,Unclear,Email,75,0
787,2024-03-07,2024-03-16,9,False,Unclear,Unspecified,170,0
788,2024-03-08,2024-03-17,9,True,None,Third-party,141,0
789,2024-03-09,2024-03-16,7,False,None,Unspecified,56,0
790,2024-03-10,2024-03-19,9,False,Unclear,Unspecified,112,0
791,2024-03-11,2024-03-14,3,False,None,Third-party,276,0
792,2024-03-12,2024-03-20,8,True,Unclear,Third-party,77,0
793,2024-03-13,2024-03-18,5,False,None,Third-party,134,0
794,2024-03-14,2024-03-17,3,True,None,Third-party,110,0
795,2024-03-15,2024-03-19,4,True,Unclear,Email,26,0
796,2024-03-16,2024-03-25,9,False,Unclear,Unspecified,102,0
797,2024-03-17,2024-03-27,10,False,None,Email,292,0
798,2024-03-18,2024-03-23,5,False,Unclear,Email,220,0
799,2024-03-19,2024-03-22,3,False,Unclear,Unspecified,254,0
800,2024-03-20,2024-03-26,6,False,Unclear,Email,243,0
801,2024-03-21,2024-03-24,3,True,None,Third-party,37,0
802,2024-03-22,2024-04-01,10,False,None,Email,128,0
803,2024-03-23,2024-03-26,3,True,None,Unspecified,12,0
